,WorkerId,Language,Word,URL,Gender,Native Language,Years Spoken,Number of Languages Spoken,Pronunciations
192,A2M3EEF8MNOMM6,Spanish,sino,https://vocaroo.com/i/s0JFjVJtTdwg,1,S,O,3,"('sino', 'sino', 'not sure sorry (maybe "" signo "" )')"
193,A2M3EEF8MNOMM6,Spanish,seguridad,https://vocaroo.com/i/s0idVH8ve1xs,1,S,O,3,"('seguridad', 'seguridad', 'seguridad')"
194,A2M3EEF8MNOMM6,Spanish,recursos,https://vocaroo.com/i/s1ZbIvCZ0Gd3,1,S,O,3,"('recursos', 'recursos', 'recursos')"
195,A2M3EEF8MNOMM6,Spanish,buena,https://vocaroo.com/i/s0Lwv7WzqRuQ,1,S,O,3,"('buena', 'buena', 'buena')"
196,A2M3EEF8MNOMM6,Spanish,alguna,https://vocaroo.com/i/s0NTHEEt0xLx,1,S,O,3,"('alguna', 'alguna', 'alguna')"
197,A2M3EEF8MNOMM6,Spanish,mayoría,https://vocaroo.com/i/s0rFSYmiprEO,1,S,O,3,"('mayoría', 'mayoria', 'mayoría')"
198,A2M3EEF8MNOMM6,Spanish,cantidad,https://vocaroo.com/i/s1Rjy3WIX9vw,1,S,O,3,"('cantidad', 'cantidad', 'cantidad')"
199,A2M3EEF8MNOMM6,Spanish,marzo,https://vocaroo.com/i/s193CD192rNd,1,S,O,3,"('marzo', 'marzo', 'marco')"
200,AAFAR49RN5TS7,Spanish,también,https://vocaroo.com/i/s15dfGtpOXmg,2,E,O,2,"('tambien', 'también', 'tambien')"
201,AAFAR49RN5TS7,Spanish,ahora,https://vocaroo.com/i/s0f5rwlkdBnn,2,E,O,2,"('ahora', 'ahora', 'ahora', 'ahora', 'ahora', 'ahora')"
202,AAFAR49RN5TS7,Spanish,nuestro,https://vocaroo.com/i/s0f5rwlkdBnn,2,E,O,2,"('ahora', 'ahora', 'ahora', 'ahora', 'ahora', 'ahora')"
203,AAFAR49RN5TS7,Spanish,proceso,https://vocaroo.com/i/s0WUeLHWmLXq,2,E,O,2,"('proceso', 'proceso', 'proceso')"
204,AAFAR49RN5TS7,Spanish,diferentes,https://vocaroo.com/i/s0fQgVLrTFrT,2,E,O,2,"('diferentes', 'diferentes', 'diferentes')"
205,AAFAR49RN5TS7,Spanish,tengo,https://vocaroo.com/i/s1mYkoDvhfw2,2,E,O,2,"('tengo', 'tengo', 'tengo')"
206,AAFAR49RN5TS7,Spanish,unidos,https://vocaroo.com/i/s0eK56VUTWFm,2,E,O,2,"('unidos', 'unidos', 'unidos', 'unidos', 'unidos', 'unidos')"
207,AAFAR49RN5TS7,Spanish,área,https://vocaroo.com/i/s0eK56VUTWFm,2,E,O,2,"('unidos', 'unidos', 'unidos', 'unidos', 'unidos', 'unidos')"
208,AAFAR49RN5TS7,Spanish,usted,https://vocaroo.com/i/s1YHaapm43kq,2,E,O,2,"('usted', 'usted', 'usted', 'usted', 'usted', 'usted')"
209,AAFAR49RN5TS7,Spanish,mejores,https://vocaroo.com/i/s1YHaapm43kq,2,E,O,2,"('usted', 'usted', 'usted', 'usted', 'usted', 'usted')"
210,A2M3EEF8MNOMM6,Spanish,años,https://vocaroo.com/i/s1gpYUZzZ8Rq,1,S,O,3,"('años', 'años', 'años')"
211,A2M3EEF8MNOMM6,Spanish,están,https://vocaroo.com/i/s1INz5SJMGgg,1,S,O,3,"('estan', 'estan', 'están')"
212,A2M3EEF8MNOMM6,Spanish,estas,https://vocaroo.com/i/s0f3wptSV9OM,1,S,O,3,"('estas', 'estas', 'estas')"
213,A2M3EEF8MNOMM6,Spanish,tal,https://vocaroo.com/i/s1jzcqf9zmNw,1,S,O,3,"('tal', 'tal', 'tal')"
214,A2M3EEF8MNOMM6,Spanish,estados,https://vocaroo.com/i/s1U8Hd6ghwcG,1,S,O,3,"('estados', 'estados', 'estados')"
215,A2M3EEF8MNOMM6,Spanish,españa,https://vocaroo.com/i/s00J3sPXIItc,1,S,O,3,"('españa', 'españa', 'españa')"
216,A2M3EEF8MNOMM6,Spanish,incluso,https://vocaroo.com/i/s0IAxZ3cdKqE,1,S,O,3,"('incluso', 'incluso', 'incluso')"
217,A2M3EEF8MNOMM6,Spanish,cuerpo,https://vocaroo.com/i/s0dqjrfgjjOu,1,S,O,3,"('cuerpo', 'cuerpo', 'cuerpo')"
218,A2M3EEF8MNOMM6,Spanish,próximo,https://vocaroo.com/i/s0450UmuyCVF,1,S,O,3,"('proximo', 'proximo', 'próximo')"
219,A2M3EEF8MNOMM6,Spanish,sigue,https://vocaroo.com/i/s06vGWUxRKH3,1,S,O,3,"('sigue', 'sigue', 'sigue')"
220,AAFAR49RN5TS7,Spanish,está,https://vocaroo.com/i/s1YPPf5WV7OX,2,E,O,2,"('está', 'esta', 'esta')"
223,AAFAR49RN5TS7,Spanish,artículo,https://vocaroo.com/i/s1I0yyYEggKW,2,E,O,2,"('artículo', 'articulo', 'artículo')"
224,AAFAR49RN5TS7,Spanish,uso,https://vocaroo.com/i/s19RB4Ud1a3Z,2,E,O,2,"('uso', 'uso', 'uso')"
226,AAFAR49RN5TS7,Spanish,cultura,https://vocaroo.com/i/s02175lcQPdH,2,E,O,2,"('cultura', 'cultura', 'cultura')"
227,AAFAR49RN5TS7,Spanish,ministerio,https://vocaroo.com/i/s1PS5N2Ebq50,2,E,O,2,"('ministerio', 'ministerio', 'ministerio')"
228,AAFAR49RN5TS7,Spanish,dinero,https://vocaroo.com/i/s1ZuYH6eBWmj,2,E,O,2,"('dinero', 'tilguero', 'dinero', 'dinero', 'dinero', 'tilguero', 'tilguero', 'dinero', 'dinero')"
229,AAFAR49RN5TS7,Spanish,necesidad,https://vocaroo.com/i/s1ZuYH6eBWmj,2,E,O,2,"('dinero', 'tilguero', 'dinero', 'dinero', 'dinero', 'tilguero', 'tilguero', 'dinero', 'dinero')"
230,A3D50Z9CO31UQG,Spanish,hay,https://vocaroo.com/i/s1RmnTDaInsz,2,E,1,2,"('hay', 'hay', 'ay')"
231,A3D50Z9CO31UQG,Spanish,lugar,https://vocaroo.com/i/s1DuEaaaO2s0,2,E,1,2,"('lugar', 'lugar', 'lugar')"
232,A3D50Z9CO31UQG,Spanish,había,https://vocaroo.com/i/s1A9BuKnmVhj,2,E,1,2,"('habia', 'había', 'había')"
233,A3D50Z9CO31UQG,Spanish,historia,https://vocaroo.com/i/s1jdTBEz2AKZ,2,E,1,2,"('hitoria', 'historia', 'historia')"
234,A3D50Z9CO31UQG,Spanish,partir,https://vocaroo.com/i/s0IaK0ViTWBC,2,E,1,2,"('partir', 'arte', 'partir')"
235,A3D50Z9CO31UQG,Spanish,último,https://vocaroo.com/i/s1BZMvU74YIK,2,E,1,2,"('baltimore', 'inaudible (strong accent)', 'último')"
236,A3D50Z9CO31UQG,Spanish,mañana,https://vocaroo.com/i/s1t5aq21n3ez,2,E,1,2,"('mañana', 'mañana', 'mañana')"
237,A3D50Z9CO31UQG,Spanish,diciembre,https://vocaroo.com/i/s0cVevIiAnRm,2,E,1,2,"('diciembre', 'diciembre', 'diciembre')"
238,A3D50Z9CO31UQG,Spanish,principal,https://vocaroo.com/i/s1V0rnOsZHcY,2,E,1,2,"('principal', 'príncipe', 'principa')"
239,A3D50Z9CO31UQG,Spanish,cosa,https://vocaroo.com/i/s0OGjKakQFWw,2,E,1,2,"('cosa', 'cosa', 'cosa')"
